id,obs_id,choice,chosen_alt,avail_car,avail_bus,avail_rail,avail_taxi,avail_cycling,avail_walking,car_travel_time_min,bus_ivt_time_min,rail_ivt_time_min,taxi_travel_time_min,cycling_travel_time_min,walking_travel_time_min,total_car_cost,bus_cost_total_per_leg,rail_cost_total_per_leg,taxi_cost,ovt_bus_min,ovt_rail_min,city,hh_size,purpose,income_perso,income_hh,age,education,female,british_origin,occ,n_car
37447,113,2,bus,0,1,0,1,0,0,13.7666666666667,14.65,14.65,13.7666666666667,25.3666666666667,65.2166666666667,0.964650002477061,1.03561643835616,2.3,7.94863541666667,9.8833333333333,9.8833333333333,1,1,1.0,3,2,1,3,0,0,1.0,0
37446,114,2,bus,0,1,0,0,0,1,4.0,3.98333333333333,0.0,4.0,5.23333333333333,16.5833333333333,0.192361838391152,1.03561643835616,0.0,3.87445208333333,3.33333333333334,0.0001,1,1,1.0,3,2,1,3,0,0,1.0,0
37454,115,2,bus,0,1,1,1,0,0,15.45,13.0333333333333,9.0,15.45,23.2666666666667,75.7833333333333,8.81061808073129,1.03561643835616,2.07123287671233,7.43896833333334,17.3,36.8666666666667,1,1,2.0,3,2,1,3,0,0,1.0,0
34805,116,6,walking,0,1,0,1,0,1,6.23333333333333,1.81666666666667,0.0,6.23333333333333,5.55,11.4,2.00783091385411,1.5,0.0,4.2118025,8.43333333333333,0.0001,1,1,4.0,2,1,1,3,0,0,1.0,0
34846,117,6,walking,0,1,0,1,0,1,5.26666666666667,3.0,0.0,5.26666666666667,6.9,14.1833333333333,0.502031892460283,1.5,0.0,3.87008041666667,12.25,0.0001,1,1,4.0,2,1,1,3,0,0,1.0,0
34857,118,6,walking,0,1,0,1,0,1,7.3,1.7,0.0,7.3,4.56666666666667,12.85,0.235025552688089,1.5,0.0,4.11788333333333,11.2166666666667,0.0001,1,1,3.0,2,1,1,3,0,0,1.0,0
35478,119,6,walking,0,1,0,1,0,1,6.48333333333333,1.45,0.0,6.48333333333333,5.4,11.4333333333333,1.0517373138566,1.5,0.0,4.28459375,8.45,0.0001,1,1,4.0,2,1,1,3,0,0,1.0,0
35537,120,6,walking,0,1,0,1,0,1,8.36666666666667,3.0,0.0,8.36666666666667,1.81666666666667,7.41666666666667,0.305290979032063,1.5,0.0,4.43241416666667,4.33333333333333,0.0001,1,1,1.0,2,1,1,3,0,0,1.0,0
36217,121,6,walking,0,1,0,1,0,1,8.56666666666667,6.0,0.0,8.56666666666667,5.7,10.5833333333333,1.25500547551963,1.5,0.0,4.46847416666667,3.56666666666667,0.0001,1,1,4.0,2,1,1,3,0,0,1.0,0
36264,122,6,walking,0,1,0,1,0,1,9.71666666666667,5.0,0.0,9.71666666666667,1.7,8.2,0.307674612260416,1.5,0.0,4.56738541666667,1.46666666666667,0.0001,1,1,1.0,2,1,1,3,0,0,1.0,0
36265,123,6,walking,0,1,0,0,0,1,3.9,4.0,0.0,3.9,5.03333333333333,11.4833333333333,0.16134913614719,1.5,0.0,3.62350833333333,7.1833333333333,0.0001,1,1,1.0,2,1,1,3,0,0,1.0,0
36591,124,6,walking,0,0,0,1,0,1,6.33333333333333,0.0,0.0,6.33333333333333,6.95,11.7166666666667,0.306807455051341,0.0,0.0,4.2862375,0.0001,0.0001,1,1,1.0,2,1,1,3,0,0,1.0,0
36932,125,6,walking,0,1,0,1,0,1,5.85,5.0,0.0,5.85,7.36666666666667,14.3166666666667,0.340296769133177,1.5,0.0,4.59652083333333,6.15,0.0001,1,1,1.0,2,1,1,3,0,0,1.0,0
34840,126,5,cycling,0,1,0,1,1,0,14.1,16.4166666666667,9.0,14.1,15.5666666666667,41.0333333333333,0.578384437150063,2.3,2.3,6.15061208333333,5.1833333333333,13.8333333333333,1,1,1.0,4,2,1,1,0,1,1.0,1
34860,127,1,car,1,1,0,1,1,0,14.2166666666667,27.9333333333333,0.0,14.2166666666667,14.0333333333333,43.4166666666667,0.508476850587318,4.6,0.0,5.97876791666667,17.1,0.0001,1,1,3.0,4,2,1,1,0,1,1.0,1
35092,128,1,car,1,1,0,1,1,0,17.7666666666667,30.4666666666667,23.6,17.7666666666667,31.3333333333333,112.2,1.22028052258411,3.8,4.6,9.33210791666667,10.3,16.2166666666667,3,1,3.0,3,2,1,3,1,1,1.0,2
35287,129,1,car,1,1,1,1,0,0,46.9166666666667,144.566666666667,86.7666666666667,46.9166666666667,167.066666666667,518.016666666667,7.41135429019729,9.1,42.5,40.0517929166667,57.433333333333,86.8000000000003,3,1,4.0,3,2,1,3,1,1,1.0,2
35291,130,6,walking,0,0,0,1,1,1,6.06666666666667,0.0,0.0,6.06666666666667,8.76666666666667,16.4833333333333,0.45659517924782,0.0,0.0,5.22702791666667,0.0001,0.0001,3,1,4.0,3,2,1,3,1,1,1.0,2
35303,131,6,walking,0,0,0,1,1,1,6.08333333333333,0.0,0.0,6.08333333333333,9.48333333333333,22.35,0.453418180283059,0.0,0.0,5.2136625,0.0001,0.0001,3,1,4.0,3,2,1,3,1,1,1.0,2
34941,132,6,walking,1,1,0,1,0,1,6.51666666666667,10.3,0.0,6.51666666666667,17.7166666666667,35.8833333333333,0.387993671423871,3.0,0.0,4.84865666666667,21.0666666666667,0.0001,1,1,2.0,3,2,1,3,1,1,1.0,1
35006,133,6,walking,0,1,0,1,0,1,10.45,10.3,0.0,10.45,10.4,33.4666666666667,0.459702315697234,3.8,0.0,5.39964333333333,18.4166666666667,0.0001,1,1,1.0,3,2,1,3,1,1,1.0,1
35023,134,1,car,1,1,1,1,0,0,18.4,30.4666666666667,9.0,18.4,32.7166666666667,106.45,1.17455062571785,3.0,4.5,9.27157208333334,5.2166666666666,33.6,1,1,4.0,3,2,1,3,1,1,1.0,1
35113,135,1,car,1,1,0,1,0,1,5.1,4.0,4.0,5.1,10.6,24.8166666666667,0.251177009874775,1.5,1.5,4.16857333333333,12.1,12.1,1,1,4.0,3,2,1,3,1,1,1.0,1
35838,136,6,walking,0,1,0,1,0,1,7.71666666666667,13.8,0.0,7.71666666666667,7.31666666666667,25.6,0.345263251487935,2.3,0.0,4.75089916666667,3.35,0.0001,1,1,2.0,3,2,1,3,1,1,1.0,1
36046,137,2,bus,0,1,1,1,0,0,22.6666666666667,23.4666666666667,10.0,22.6666666666667,26.5166666666667,97.4333333333333,1.02607892259729,2.3,4.5,8.91777666666667,6.5333333333333,20.8666666666667,1,1,4.0,3,2,1,3,1,1,1.0,1
36135,138,4,taxi,0,1,1,1,0,0,15.1333333333333,21.4833333333333,7.83333333333333,15.1333333333333,34.9666666666667,107.6,1.14735687514575,2.3,11.2,8.89394875,5.2166666666667,26.2,1,1,1.0,3,2,1,3,1,1,1.0,1
36292,139,6,walking,0,1,0,1,0,1,8.08333333333333,11.0,0.0,8.08333333333333,6.96666666666667,23.7,0.299076382792707,2.3,0.0,4.64212125,3.4333333333333,0.0001,1,1,3.0,3,2,1,3,1,1,1.0,1
36446,140,2,bus,0,1,1,1,0,0,21.7,28.5166666666667,9.0,21.7,28.4666666666667,103.05,1.23218159872069,3.0,4.5,9.70172333333333,2.9,30.1666666666667,1,1,4.0,3,2,1,3,1,1,1.0,1
36448,141,6,walking,0,1,0,1,0,1,6.4,1.35,0.0,6.4,2.83333333333333,7.3,8.18544041147447,1.5,0.0,3.77861833333333,4.56666666666667,0.0001,1,1,4.0,3,2,1,3,1,1,1.0,1
36565,142,2,bus,0,1,1,1,0,0,19.9666666666667,25.4833333333333,7.86666666666667,19.9666666666667,35.6333333333333,113.783333333333,1.12250233961646,3.0,11.2,9.05190791666667,5.25,35.65,1,1,1.0,3,2,1,3,1,1,1.0,1
37130,143,6,walking,0,1,0,1,0,1,9.55,13.8,0.0,9.55,10.1333333333333,33.2666666666667,0.423644311228475,2.3,0.0,5.26460333333333,10.8333333333333,0.0001,1,1,1.0,3,2,1,3,1,1,1.0,1
37693,144,3,rail,0,1,1,1,0,0,24.4833333333333,36.8333333333333,27.0,24.4833333333333,41.3,127.35,1.49900119263312,4.6,13.0,11.39859875,17.6,39.0,1,1,4.0,3,2,1,3,1,1,1.0,1
37744,145,2,bus,0,1,1,1,0,0,18.6666666666667,28.3166666666667,11.2833333333333,18.6666666666667,38.8666666666667,126.833333333333,1.29784052973643,5.3,12.3,9.91255291666667,26.0833333333333,32.9,1,1,1.0,3,2,1,3,1,1,1.0,1
34944,146,6,walking,1,1,0,1,0,1,6.01666666666667,5.58333333333333,0.0,6.01666666666667,10.0333333333333,25.5666666666667,8.32643203009187,1.5,0.0,4.54796041666667,9.34999999999997,0.0001,1,1,2.0,3,2,1,2,1,1,1.0,1
35250,147,1,car,1,1,0,1,0,0,23.9333333333333,34.2,34.2,23.9333333333333,57.6333333333333,200.383333333333,2.90763601578207,3.4,3.4,17.71112625,22.4,22.4,1,1,4.0,3,2,1,2,1,1,1.0,1
35354,148,6,walking,0,1,0,0,0,1,4.45,2.11666666666667,0.0,4.45,4.5,11.2833333333333,8.19043122116578,1.5,0.0,3.77372958333333,6.9,0.0001,1,1,2.0,3,2,1,2,1,1,1.0,1
35454,149,6,walking,0,0,0,1,0,1,13.5833333333333,0.0,0.0,13.5833333333333,3.61666666666667,5.26666666666667,0.486288029340183,0.0,0.0,5.30214875,0.0001,0.0001,1,1,2.0,3,2,1,2,1,1,1.0,1
35458,150,6,walking,0,0,0,1,0,1,12.0333333333333,0.966666666666667,0.0,12.0333333333333,1.43333333333333,5.43333333333333,0.591477385635632,1.5,0.0,4.9735725,3.6,0.0001,1,1,4.0,3,2,1,2,1,1,1.0,1
35518,151,6,walking,1,1,0,1,0,1,9.81666666666667,17.0,2.0,9.81666666666667,11.9833333333333,29.45,8.52794123681024,2.3,1.5,5.75922291666667,7.7166666666667,22.0166666666667,1,1,2.0,3,2,1,2,1,1,1.0,1
35628,152,6,walking,0,1,0,0,0,1,4.55,1.0,0.0,4.55,2.8,5.88333333333333,0.303598011537269,1.5,0.0,3.45624708333333,4.28333333333333,0.0001,1,1,4.0,3,2,1,2,1,1,1.0,1
35638,153,6,walking,0,1,0,1,0,1,6.18333333333333,3.0,0.0,6.18333333333333,3.06666666666667,9.93333333333333,0.39811729803801,1.5,0.0,4.0102325,7.1833333333333,0.0001,1,1,3.0,3,2,1,2,1,1,1.0,1
35644,154,6,walking,0,0,0,1,0,1,5.91666666666667,0.0,0.0,5.91666666666667,2.1,7.95,0.214371236907261,0.0,0.0,4.00040416666667,0.0001,0.0001,1,1,1.0,3,2,1,2,1,1,1.0,1
35720,155,6,walking,1,1,0,1,0,1,10.15,5.58333333333333,4.63333333333333,10.15,11.9666666666667,29.4166666666667,8.52887695528194,1.5,1.5,5.79533458333333,13.0833333333334,14.4333333333334,1,1,2.0,3,2,1,2,1,1,1.0,1
35854,156,6,walking,0,1,0,1,0,1,14.0833333333333,4.0,0.0,14.0833333333333,3.85,8.78333333333333,6.1840718407744,1.5,0.0,5.295535,6.3333333333333,0.0001,1,1,4.0,3,2,1,2,1,1,1.0,1
35904,157,6,walking,0,1,0,0,0,1,4.25,5.0,0.0,4.25,5.73333333333333,16.0333333333333,0.219275810169572,1.5,0.0,3.89326958333333,6.35,0.0001,1,1,1.0,3,2,1,2,1,1,1.0,1
35935,158,6,walking,1,1,0,1,0,1,10.2333333333333,17.0,4.63333333333333,10.2333333333333,11.6166666666667,29.9666666666667,8.53740231197945,2.3,1.5,5.84374875,8.4833333333333,14.9833333333334,1,1,2.0,3,2,1,2,1,1,1.0,1
36074,159,6,walking,0,1,0,1,0,1,10.1666666666667,3.0,0.0,10.1666666666667,5.33333333333333,12.5333333333333,1.38129467321875,1.5,0.0,4.55029791666667,6.0,0.0001,1,1,4.0,3,2,1,2,1,1,1.0,1
36073,160,6,walking,0,1,0,1,0,1,9.25,2.0,0.0,9.25,2.9,9.23333333333333,0.414867098825876,1.5,0.0,4.32845583333333,7.58333333333333,0.0001,1,1,3.0,3,2,1,2,1,1,1.0,1
36072,161,6,walking,0,0,0,1,0,1,5.5,0.0,0.0,5.5,2.1,7.91666666666667,0.213061608153681,0.0,0.0,3.95526458333333,0.0001,0.0001,1,1,1.0,3,2,1,2,1,1,1.0,1
36166,162,6,walking,1,1,0,1,0,1,10.1666666666667,5.58333333333333,4.63333333333333,10.1666666666667,12.1333333333333,29.85,8.53746504222346,1.5,1.5,5.81406166666667,13.5333333333334,14.8833333333334,1,1,2.0,3,2,1,2,1,1,1.0,1
36281,163,6,walking,0,0,0,1,0,1,11.2166666666667,0.0,0.0,11.2166666666667,4.05,8.55,8.34526766916665,0.0,0.0,4.97738916666667,0.0001,0.0001,1,1,4.0,3,2,1,2,1,1,1.0,1
36374,164,4,taxi,0,1,0,1,0,1,8.81666666666667,4.0,0.0,8.81666666666667,6.46666666666667,20.2833333333333,0.391321232654532,1.5,0.0,4.90741166666667,13.3666666666667,0.0001,1,1,1.0,3,2,1,2,1,1,1.0,1
36745,165,6,walking,1,1,0,1,0,1,9.6,3.36666666666667,0.0,9.6,12.25,30.8333333333333,8.51203651165605,1.5,0.0,5.65678333333333,17.5,0.0001,1,1,2.0,3,2,1,2,1,1,1.0,1
36907,166,6,walking,0,1,0,1,0,1,12.85,6.0,0.0,12.85,8.41666666666667,26.55,0.395800354341312,1.5,0.0,5.25275333333333,14.85,0.0001,1,1,1.0,3,2,1,2,1,1,1.0,1
37008,167,6,walking,1,1,0,1,0,1,9.9,5.58333333333333,4.63333333333333,9.9,11.9833333333333,29.4166666666667,8.52887865808828,1.5,1.5,5.76970958333333,13.1166666666667,14.4666666666667,1,1,2.0,3,2,1,2,1,1,1.0,1
37139,168,6,walking,0,1,0,1,0,1,5.9,1.0,0.0,5.9,3.7,9.58333333333333,0.615687772028419,1.5,0.0,3.69478958333333,7.96666666666667,0.0001,1,1,3.0,3,2,1,2,1,1,1.0,1
37149,169,6,walking,0,0,0,1,0,1,5.38333333333333,0.0,0.0,5.38333333333333,3.06666666666667,8.03333333333333,0.203678157496434,0.0,0.0,3.92774625,0.0001,0.0001,1,1,1.0,3,2,1,2,1,1,1.0,1
37208,170,6,walking,1,1,0,1,0,1,10.1166666666667,17.0,4.63333333333333,10.1166666666667,11.7,30.2833333333333,8.53343803755561,2.3,1.5,5.81817541666667,8.8,15.3,1,1,2.0,3,2,1,2,1,1,1.0,1
37353,171,6,walking,0,1,0,1,0,1,20.05,6.0,0.0,20.05,6.5,18.9333333333333,0.753607038882472,1.5,0.0,7.22193833333333,9.25,0.0001,1,1,3.0,3,2,1,2,1,1,1.0,1
37356,172,6,walking,0,0,0,1,0,1,5.73333333333333,0.0,0.0,5.73333333333333,2.0,7.61666666666667,0.215492542596107,0.0,0.0,3.98453,0.0001,0.0001,1,1,1.0,3,2,1,2,1,1,1.0,1
37438,173,6,walking,1,1,0,1,0,1,10.1666666666667,17.0,4.63333333333333,10.1666666666667,12.0,29.4833333333333,6.15629758558597,2.3,1.5,5.80044666666667,7.8666666666667,14.5,1,1,2.0,3,2,1,2,1,1,1.0,1
34956,174,6,walking,1,1,0,1,0,1,7.26666666666667,7.86666666666667,0.0,7.26666666666667,8.31666666666667,25.5,0.347230461109112,1.03561643835616,0.0,4.70769166666667,7.88333333333333,0.0001,3,4,2.0,1,2,1,2,1,1,1.0,1
34955,175,6,walking,0,0,0,1,0,1,6.85,0.0,0.0,6.85,2.88333333333333,7.8,0.237189186558842,0.0,0.0,4.07029958333333,0.0001,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
34987,176,4,taxi,0,1,0,1,0,1,5.75,2.96666666666667,0.0,5.75,8.25,16.6,0.232306674977281,1.03561643835616,0.0,4.07327708333333,7.95000000000003,0.0001,3,4,1.0,1,2,1,2,1,1,1.0,1
35373,177,6,walking,1,1,0,1,0,1,8.53333333333333,6.81666666666667,0.0,8.53333333333333,8.21666666666667,26.3,0.373844634404853,0.414246575342466,0.0,4.8073775,7.53333333333333,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
35370,178,6,walking,0,1,0,0,0,1,4.0,0.916666666666667,0.0,4.0,2.33333333333333,5.56666666666667,0.139180081464512,0.414246575342466,0.0,3.49225958333333,4.3,0.0001,3,4,2.0,1,2,1,2,1,1,1.0,1
35407,179,6,walking,0,0,0,1,0,1,7.06666666666667,1.1,0.0,7.06666666666667,2.68333333333333,6.1,0.221199494444999,0.414246575342466,0.0,3.97775291666667,3.78333333333333,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
35436,180,6,walking,0,1,0,1,0,1,6.15,3.0,0.0,6.15,7.21666666666667,11.3166666666667,0.239297855947745,0.414246575342466,0.0,4.08510208333333,8.1333333333333,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
35566,181,1,car,1,1,0,1,0,1,6.48333333333333,4.0,0.0,6.48333333333333,8.86666666666667,20.4166666666667,0.251859135368016,0.517808219178082,0.0,4.15671,13.9833333333333,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
35723,182,6,walking,1,1,0,1,0,1,6.43333333333333,7.86666666666667,0.0,6.43333333333333,8.08333333333333,26.35,0.342355038995066,0.414246575342466,0.0,4.58288875,7.46666666666663,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
35721,183,6,walking,0,1,0,0,0,1,4.6,1.15,0.0,4.6,2.83333333333333,6.46666666666667,0.200290287843868,0.414246575342466,0.0,3.80223333333333,4.71666666666667,0.0001,3,4,2.0,1,2,1,2,1,1,1.0,1
35794,184,6,walking,0,1,0,1,0,1,9.33333333333333,1.0,0.0,9.33333333333333,4.78333333333333,8.81666666666667,0.326146160836541,0.414246575342466,0.0,4.61659125,7.88333333333333,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
35842,185,6,walking,0,1,0,1,0,1,6.91666666666667,9.86666666666667,2.86666666666667,6.91666666666667,11.1166666666667,25.6,0.312612352602652,0.414246575342466,1.5,4.50795041666667,9.71666666666663,16.1666666666666,3,4,4.0,1,2,1,2,1,1,1.0,1
35991,186,6,walking,1,1,0,1,0,1,9.26666666666667,11.2833333333333,0.0,9.26666666666667,9.76666666666667,28.0666666666667,0.471224740550799,2.07123287671233,0.0,5.42617166666667,10.05,0.0001,3,4,2.0,1,2,1,2,1,1,1.0,1
35989,187,6,walking,0,0,0,1,0,1,5.25,0.0,0.0,5.25,2.85,6.51666666666667,0.199436468449944,0.0,0.0,3.84065583333333,0.0001,0.0001,3,4,1.0,1,2,1,2,1,1,1.0,1
36211,188,6,walking,1,1,0,1,0,1,6.95,9.0,0.0,6.95,8.18333333333333,26.0666666666667,0.337049496803762,0.69041095890411,0.0,4.61299333333333,7.3,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
36209,189,6,walking,0,0,0,1,0,1,6.9,0.0,0.0,6.9,3.95,6.3,0.238887490740831,0.0,0.0,4.05013958333333,0.0001,0.0001,3,4,2.0,1,2,1,2,1,1,1.0,1
36206,190,6,walking,0,1,0,0,0,1,4.46666666666667,5.4,5.4,4.46666666666667,7.88333333333333,21.95,0.252858542308423,0.69041095890411,1.5,4.14061166666667,2.88333333333333,2.88333333333333,3,4,1.0,1,2,1,2,1,1,1.0,1
36613,191,6,walking,0,1,0,1,0,1,9.2,6.03333333333333,0.0,9.2,8.11666666666667,30.75,0.464358285204739,2.07123287671233,0.0,5.18642458333333,11.4,0.0001,3,4,2.0,1,2,1,2,1,1,1.0,1
36830,192,6,walking,1,1,0,1,0,1,7.03333333333333,5.61666666666667,0.0,7.03333333333333,8.03333333333333,26.5333333333333,0.345670027396118,1.03561643835616,0.0,4.68183,16.3666666666666,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
36828,193,6,walking,0,0,0,1,0,1,9.38333333333333,0.0,0.0,9.38333333333333,3.38333333333333,7.61666666666667,0.317586229387866,0.0,0.0,4.56336625,0.0001,0.0001,3,4,2.0,1,2,1,2,1,1,1.0,1
36847,194,6,walking,0,0,0,1,0,1,7.06666666666667,0.0,0.0,7.06666666666667,4.41666666666667,6.01666666666667,0.271308051861048,0.0,0.0,4.26026416666667,0.0001,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
37269,195,1,car,1,1,1,1,0,0,48.8166666666667,96.5833333333333,23.7166666666667,48.8166666666667,111.25,331.383333333333,6.8918132288642,0.69041095890411,8.13095696290852,24.7638566666667,21.6999999999997,32.8,3,4,3.0,1,2,1,2,1,1,1.0,1
37268,196,6,walking,0,1,0,1,0,1,8.46666666666667,1.0,0.0,8.46666666666667,1.95,6.21666666666667,1.43009350246374,0.69041095890411,0.0,4.35270791666667,5.38333333333333,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
37295,197,6,walking,0,1,0,1,0,1,9.11666666666667,3.0,0.0,9.11666666666667,4.86666666666667,11.35,0.431849000302009,0.69041095890411,0.0,4.69552291666667,4.7,0.0001,3,4,4.0,1,2,1,2,1,1,1.0,1
35142,198,1,car,1,1,1,1,0,0,31.7666666666667,68.9833333333333,30.0,31.7666666666667,82.6833333333333,221.083333333333,2.18251742941199,5.7,3.0298620430981,15.0791729166667,14.8333333333334,24.0833333333333,1,2,3.0,4,3,2,2,1,1,1.0,1
35156,199,1,car,1,1,1,1,1,0,24.6666666666667,44.7166666666667,29.7,24.6666666666667,55.1833333333333,151.75,1.59340783331033,4.6,3.0298620430981,11.7840229166667,8.6,32.8333333333333,1,2,2.0,4,3,2,2,1,1,1.0,1
35273,200,1,car,1,1,1,1,0,0,33.8666666666667,59.4,33.0,33.8666666666667,71.6,208.633333333333,2.26983773772012,5.7,3.0298620430981,15.4446741666667,15.3,32.8833333333333,1,2,3.0,4,3,2,2,1,1,1.0,1
35285,201,1,car,1,1,0,1,1,0,10.2166666666667,21.1,12.6166666666667,10.2166666666667,18.75,55.55,0.551723026268743,3.8,3.0298620430981,5.84690291666667,12.5333333333333,18.6833333333333,1,2,4.0,4,3,2,2,1,1,1.0,1
35286,202,6,walking,0,1,0,0,0,1,1.2,1.9,0.0,1.2,3.15,9.91666666666667,0.0789394036353353,1.5,0.0,3.17754333333333,4.76666666666667,0.0001,1,2,4.0,4,3,2,2,1,1,1.0,1
35318,203,6,walking,0,1,0,0,0,1,1.85,1.28333333333333,0.0,1.85,3.5,9.4,0.0888545480277428,1.5,0.0,3.22714958333333,5.88333333333334,0.0001,1,2,4.0,4,3,2,2,1,1,1.0,1
35413,204,2,bus,0,1,1,1,1,0,31.6833333333333,46.95,25.0,31.6833333333333,63.6833333333333,219.566666666667,2.22531609479776,3.4,3.0298620430981,15.2189375,3.25,19.5333333333333,1,2,2.0,4,3,2,2,1,1,1.0,1
35456,205,6,walking,0,1,0,1,1,1,5.13333333333333,0.733333333333333,0.0,5.13333333333333,6.9,17.4166666666667,0.19198434330194,1.5,0.0,3.8053575,14.05,0.0001,1,2,1.0,4,3,2,2,1,1,1.0,1
35506,206,3,rail,1,1,1,1,0,0,42.25,71.0,14.0,42.25,66.8,188.966666666667,2.32858528840968,3.4,3.0298620430981,14.6667620833333,10.1833333333333,19.4666666666667,1,2,2.0,4,3,2,2,1,1,1.0,1
35588,207,6,walking,0,1,0,1,1,1,7.08333333333333,4.15,4.15,7.08333333333333,7.05,19.3,0.292249114762463,1.5,3.0298620430981,4.39082875,7.5,7.5,1,2,3.0,4,3,2,2,1,1,1.0,1
35603,208,1,car,1,1,0,1,1,0,10.6333333333333,19.0666666666667,9.03333333333333,10.6333333333333,19.3333333333333,54.9,0.695653632107551,2.3,3.0298620430981,6.65010625,13.75,19.5,1,2,3.0,4,3,2,2,1,1,1.0,1
35627,209,1,car,1,1,1,1,1,0,32.6,68.4166666666667,17.7,32.6,67.6833333333333,187.833333333333,2.18395350781727,5.7,3.0298620430981,15.2934458333333,13.4333333333333,30.5166666666667,1,2,3.0,4,3,2,2,1,1,1.0,1
35651,210,1,car,1,1,0,1,1,1,6.71666666666667,5.43333333333333,0.0,6.71666666666667,6.83333333333333,21.0833333333333,0.303630040477385,1.5,0.0,4.49377166666667,12.9666666666667,0.0001,1,2,2.0,4,3,2,2,1,1,1.0,1
35661,211,6,walking,0,1,0,0,1,1,4.98333333333333,1.6,0.0,4.98333333333333,6.85,17.35,0.193184141125462,1.5,0.0,3.794845,12.65,0.0001,1,2,1.0,4,3,2,2,1,1,1.0,1
35714,212,3,rail,0,1,1,1,1,0,46.5833333333333,71.0,15.0,46.5833333333333,59.1166666666667,179.1,9.8299116796207,3.4,3.0298620430981,14.53715375,9.84999999999999,30.2,1,2,2.0,4,3,2,2,1,1,1.0,1
35857,213,3,rail,0,0,1,1,1,0,47.7833333333333,11.0,11.0,47.7833333333333,70.0333333333333,192.016666666667,2.48438562568485,3.4,3.0298620430981,18.13489625,23.7833333333333,23.7833333333333,1,2,1.0,4,3,2,2,1,1,1.0,1
35948,214,6,walking,0,1,0,1,1,1,6.56666666666667,2.0,0.0,6.56666666666667,5.23333333333333,12.05,4.73059621796382,1.5,0.0,4.59023416666667,5.81666666666667,0.0001,1,2,2.0,4,3,2,2,1,1,1.0,1
35969,215,6,walking,0,1,0,1,0,1,5.98333333333333,6.0,0.0,5.98333333333333,4.11666666666667,12.0,0.665836169050207,1.5,0.0,3.79669125,4.1166666666667,0.0001,1,2,2.0,4,3,2,2,1,1,1.0,1
36047,216,3,rail,0,1,1,1,0,0,46.8666666666667,60.1166666666667,11.0,46.8666666666667,71.6,195.1,1.89558673062277,3.4,3.0298620430981,14.9697829166667,9.3333333333333,12.7833333333333,1,2,1.0,4,3,2,2,1,1,1.0,1
36244,217,3,rail,0,1,1,1,0,0,37.1666666666667,55.0,11.0,37.1666666666667,74.8833333333333,199.883333333333,2.2617835081779,3.4,6.05972408619619,15.7547216666667,11.05,21.5666666666667,1,2,1.0,4,3,2,2,1,1,1.0,1
36512,218,2,bus,0,1,0,0,1,1,3.96666666666667,1.76666666666667,0.0,3.96666666666667,5.1,11.8,0.160094173358842,1.5,0.0,3.60991916666667,8.01666666666666,0.0001,1,2,1.0,4,3,2,2,1,1,1.0,1
37125,219,6,walking,0,1,0,1,0,1,13.7833333333333,1.2,0.0,13.7833333333333,4.01666666666667,8.13333333333333,0.73015427931276,1.5,0.0,5.30952,6.05,0.0001,1,2,3.0,4,3,2,2,1,1,1.0,1
37133,220,3,rail,0,0,1,1,0,0,45.6333333333333,11.0,11.0,45.6333333333333,72.3,195.6,2.30823435447165,3.4,6.05972408619619,16.6099125,12.4666666666667,12.4666666666667,1,2,1.0,4,3,2,2,1,1,1.0,1
37204,221,3,rail,1,1,1,1,0,0,46.35,75.0,13.0,46.35,66.85,189.2,4.90936230188502,3.4,1.51493102154905,15.1725920833333,5.7,19.7,1,2,2.0,4,3,2,2,1,1,1.0,1
37233,222,1,car,1,1,1,1,0,0,36.05,44.0,35.0,36.05,103.65,307.816666666667,2.78935361625589,3.4,1.51493102154905,18.3447858333333,4.9,19.1166666666667,1,2,2.0,4,3,2,2,1,1,1.0,1
37254,223,6,walking,0,1,0,0,0,1,3.41666666666667,3.45,0.0,3.41666666666667,3.4,9.38333333333333,0.151757616203596,1.5,0.0,3.56229666666667,6.51666666666667,0.0001,1,2,2.0,4,3,2,2,1,1,1.0,1
37280,224,1,car,1,1,1,1,0,0,47.0833333333333,69.95,53.0,47.0833333333333,105.6,351.183333333333,3.520406144811,6.4,1.51493102154905,22.60083125,33.9,35.0666666666667,1,2,2.0,4,3,2,2,1,1,1.0,1
37327,225,1,car,1,1,1,1,0,0,41.8166666666667,59.6,14.0,41.8166666666667,70.1833333333333,232.566666666667,3.97765681809944,3.4,1.51493102154905,17.4581554166667,5.2,19.6,1,2,2.0,4,3,2,2,1,1,1.0,1
35109,226,6,walking,0,1,0,0,0,1,4.48333333333333,1.05,0.0,4.48333333333333,4.53333333333333,7.76666666666667,0.164384168129129,0.69041095890411,0.0,3.65558375,6.65,0.0001,3,1,1.0,2,1,1,3,1,1,1.0,0
